crmid;firstname;lastname;email;brand;birthdate;folder;segment;acquisition_date;country;gender;language;owns_machine
CRM0000010588;Olivia;Currie;oliviacurrie9477@emailsim.io;coffeeworks;11/08/1946;nmsRootRecipient;active_medium;2024-10-13;FR;F;fr;True
CRM0000010589;Cauã;Pinto;cauaalmeidapinto9478@emailsim.io;coffeeworks;10/07/1964;nmsRootRecipient;active_medium;2025-09-14;DE;F;de;True
CRM0000010590;Artus;Lachance;artuslachance9480@yopmail.com;coffeeworks;03/06/1938;nmsRootRecipient;occasional;2023-05-09;DE;F;de;False
CRM0000010591;Kathrin;Cole;kathrincole9481@emailsim.io;coffeeworks;02/01/1960;nmsRootRecipient;one_time;2024-11-17;UK;F;en;False
CRM0000010592;Jake;Wells;jakewells9482@yopmail.com;coffeeworks;06/11/1980;nmsRootRecipient;active_high;2023-02-06;UK;M;en;True
CRM0000010593;Carolina;Carvalho;carolinaalvescarvalho9483@emailsim.io;coffeeworks;12/11/1934;nmsRootRecipient;active_medium;2025-07-08;US;Other;en;False
CRM0000010594;Hayley;Seton;hayleyseton9484@emailsim.io;coffeeworks;07/04/1937;nmsRootRecipient;lapsed;2024-01-27;FR;M;fr;True
CRM0000010595;Lukas;Werner;lukaswerner9485@emailsim.io;coffeeworks;01/04/1997;nmsRootRecipient;active_medium;2024-04-21;UK;F;en;True
CRM0000010596;Lucas;Owen;lucasowen9486@emailsim.io;coffeeworks;10/01/1980;nmsRootRecipient;occasional;2024-07-28;DE;M;de;True
CRM0000010597;Kathrin;Cole;kathrincole9487@emailsim.io;coffeeworks;01/08/1970;nmsRootRecipient;lapsed;2023-01-14;US;F;en;True
CRM0000010598;Gabriel;Pereira;gabrielcardosopereira9488@emailsim.io;coffeeworks;09/10/1992;nmsRootRecipient;one_time;2024-04-21;US;F;en;False
CRM0000010599;Logan;Chamberlain;loganchamberlain9489@emailsim.io;coffeeworks;03/01/1954;nmsRootRecipient;active_medium;2023-02-13;US;F;en;True
CRM0000010600;Sofia;Rodrigues;sofiaaraujorodrigues9490@emailsim.io;coffeeworks;07/05/1940;nmsRootRecipient;one_time;2023-09-12;FR;F;fr;True
CRM0000010601;Phillipp;Maurer;phillippmaurer9491@yopmail.com;coffeeworks;10/06/1982;nmsRootRecipient;active_high;2024-09-24;US;F;en;True
CRM0000010602;Melwin;Stram;melwinstrom9492@yopmail.com;coffeeworks;05/12/1973;nmsRootRecipient;one_time;2024-04-29;UK;M;en;False
CRM0000010603;Maslin;Morneau;maslinmorneau9493@emailsim.io;coffeeworks;03/08/1976;nmsRootRecipient;occasional;2025-03-25;UK;M;en;False
CRM0000010604;Kathrin;Ebersbach;kathrinebersbach9494@emailsim.io;coffeeworks;03/11/1990;nmsRootRecipient;lapsed;2024-03-14;US;F;en;True
CRM0000010605;Morris;Andreasson;morrisandreasson9495@emailsim.io;coffeeworks;11/05/1950;nmsRootRecipient;prospect;2025-11-15;UK;F;en;False
CRM0000010606;Sebastian;Hodgson;sebastianhodgson9496@emailsim.io;coffeeworks;12/02/1945;nmsRootRecipient;prospect;2026-01-02;UK;M;en;False
CRM0000010607;Xarles;Caisse;xarlescaisse9497@emailsim.io;coffeeworks;08/07/1940;nmsRootRecipient;prospect;2025-10-25;US;M;en;False
CRM0000010608;Francis;Ledbetter;francislledbetter9498@emailsim.io;coffeeworks;02/03/1986;nmsRootRecipient;occasional;2023-05-01;UK;F;en;False
CRM0000010609;Jasmine;Cartledge;jasminecartledge9499@emailsim.io;coffeeworks;12/06/1951;nmsRootRecipient;occasional;2023-07-19;DE;M;de;False
CRM0000010610;Freddie;Daniels;freddiedaniels9500@emailsim.io;coffeeworks;02/10/1986;nmsRootRecipient;occasional;2024-03-18;DE;F;de;False
CRM0000010611;Naomi;Sanderson;naomisanderson9501@emailsim.io;coffeeworks;06/04/1976;nmsRootRecipient;one_time;2025-10-18;UK;M;en;False
CRM0000010612;Thiery;Pelletier;thierypelletier9502@emailsim.io;coffeeworks;12/08/1981;nmsRootRecipient;lapsed;2023-10-31;UK;F;en;True
CRM0000010613;James;Eaves;jameskeaves9503@emailsim.io;coffeeworks;12/02/1991;nmsRootRecipient;active_medium;2024-02-18;US;F;en;True
CRM0000010614;Birgit;Schafer;birgitschafer9504@emailsim.io;coffeeworks;04/01/1975;nmsRootRecipient;prospect;2025-11-03;DE;F;de;False
CRM0000010615;Steven;Rios;stevenbrios9505@emailsim.io;coffeeworks;03/06/1991;nmsRootRecipient;lapsed;2024-01-20;US;M;en;True
CRM0000010616;Xavier;Seyler;xavierseyler9506@emailsim.io;coffeeworks;02/11/1953;nmsRootRecipient;prospect;2025-11-10;UK;F;en;False
CRM0000010617;Mariana;Pereira;marianaalvespereira9507@emailsim.io;coffeeworks;01/02/1960;nmsRootRecipient;lapsed;2023-02-08;US;M;en;False
CRM0000010618;Anna;Goncalves;annacavalcantigoncalves9508@emailsim.io;coffeeworks;07/05/1954;nmsRootRecipient;active_medium;2024-05-02;US;F;en;True
CRM0000010619;Daniel;Stainforth;danielstainforth9509@emailsim.io;coffeeworks;07/07/1962;nmsRootRecipient;active_high;2025-06-27;US;M;en;True
CRM0000010620;Marguerite;Monjeau;margueritemonjeau9510@emailsim.io;coffeeworks;04/01/1960;nmsRootRecipient;active_high;2024-11-04;FR;F;fr;True
CRM0000010621;Matilda;Pearson;matildapearson9511@emailsim.io;coffeeworks;04/03/1977;nmsRootRecipient;active_medium;2023-10-02;UK;F;en;False
CRM0000010622;Ryan;Martins;ryangoncalvesmartins9512@emailsim.io;coffeeworks;01/08/1987;nmsRootRecipient;one_time;2024-07-23;UK;M;en;False
CRM0000010623;Claudia;Krause;claudiakrause9513@emailsim.io;coffeeworks;11/01/1986;nmsRootRecipient;lapsed;2023-11-22;US;Other;en;True
CRM0000010624;Kenny;Persson;kennypersson9514@emailsim.io;coffeeworks;05/03/1990;nmsRootRecipient;lapsed;2023-02-10;FR;M;fr;True
CRM0000010625;Zane;Irving;zaneirving9515@emailsim.io;coffeeworks;06/11/1982;nmsRootRecipient;one_time;2025-12-02;US;F;en;False
CRM0000010626;Mike;Fenstermacher;mikefenstermacher9516@emailsim.io;coffeeworks;01/05/1935;nmsRootRecipient;active_high;2025-04-29;US;M;en;True
CRM0000010627;Shannon;Coleman;shannonrcoleman9517@emailsim.io;coffeeworks;01/05/1932;nmsRootRecipient;active_medium;2024-08-13;FR;M;fr;True
CRM0000010628;James;Ballou;jamesiballou9518@yopmail.com;coffeeworks;09/10/1937;nmsRootRecipient;active_high;2023-02-18;DE;F;de;True
CRM0000010629;Hilaire;Voisine;hilairevoisine9519@emailsim.io;coffeeworks;08/06/1973;nmsRootRecipient;occasional;2023-10-21;US;M;en;False
CRM0000010630;Vitor;Dias;vitorpereiradias9520@yopmail.com;coffeeworks;09/02/1956;nmsRootRecipient;occasional;2025-07-15;UK;M;en;True
CRM0000010631;Charlie;Grahame;charliegrahame9521@emailsim.io;coffeeworks;02/04/1972;nmsRootRecipient;active_high;2024-11-09;UK;M;en;True
CRM0000010632;Sixten;Dahlberg;sixtendahlberg9522@emailsim.io;coffeeworks;07/05/1979;nmsRootRecipient;active_medium;2024-12-02;DE;F;de;True
CRM0000010633;Noel;Cloutier;noelcloutier9523@yopmail.com;coffeeworks;08/11/1957;nmsRootRecipient;active_medium;2024-05-11;US;M;en;True
CRM0000010634;Alvin;Åberg;alvinaberg9524@emailsim.io;coffeeworks;01/03/1945;nmsRootRecipient;one_time;2024-02-26;UK;F;en;True
CRM0000010635;Ryan;Bradley;ryanbradley9525@emailsim.io;coffeeworks;01/07/1933;nmsRootRecipient;occasional;2024-09-03;US;F;en;True
CRM0000010636;Mark;Preiss;markdpreiss9526@emailsim.io;coffeeworks;09/07/1952;nmsRootRecipient;occasional;2023-04-25;US;M;en;True
CRM0000010637;Katja;Koehler;katjakoehler9527@emailsim.io;coffeeworks;04/09/1951;nmsRootRecipient;occasional;2025-09-14;US;M;en;True
CRM0000010638;Joe;Williams;joewilliams9528@emailsim.io;coffeeworks;08/02/1983;nmsRootRecipient;prospect;2026-01-08;DE;F;de;False
CRM0000010639;Mike;Perry;mikeaperry9529@emailsim.io;coffeeworks;02/09/1935;nmsRootRecipient;active_medium;2024-05-23;US;F;en;True
CRM0000010640;Kelly;Taylor;kellyktaylor9530@emailsim.io;coffeeworks;08/05/1940;nmsRootRecipient;occasional;2025-05-29;DE;F;de;True
CRM0000010641;Tess;Andersson;tessandersson9531@emailsim.io;coffeeworks;12/03/1962;nmsRootRecipient;one_time;2024-03-31;US;F;en;True
CRM0000010642;Thorsten;Rothstein;thorstenrothstein9532@emailsim.io;coffeeworks;03/01/1970;nmsRootRecipient;occasional;2024-11-12;DE;M;de;True
CRM0000010643;Miguel;Lima;miguelrodrigueslima9533@emailsim.io;coffeeworks;11/04/1972;nmsRootRecipient;prospect;2025-12-02;FR;F;fr;False
CRM0000010644;Sophia;Sousa;sophiabarbosasousa9534@emailsim.io;coffeeworks;07/03/1972;nmsRootRecipient;occasional;2024-08-15;US;M;en;True
CRM0000010645;Isabella;Correia;isabellagoncalvescorreia9535@emailsim.io;coffeeworks;05/04/1951;nmsRootRecipient;occasional;2024-01-24;UK;M;en;True
CRM0000010646;Charles;Howarth;charleshowarth9536@emailsim.io;coffeeworks;09/06/1950;nmsRootRecipient;active_high;2024-01-11;US;M;en;True
CRM0000010647;Alisha;Hughes;alishahughes9537@yopmail.com;coffeeworks;11/06/1950;nmsRootRecipient;one_time;2025-06-24;US;F;en;False
CRM0000010648;David;Phillips;davidphillips9538@emailsim.io;coffeeworks;07/01/1988;nmsRootRecipient;active_medium;2023-01-13;UK;F;en;True
CRM0000010649;Elis;Nilsson;elisnilsson9539@yopmail.com;coffeeworks;08/05/1963;nmsRootRecipient;active_medium;2023-05-13;UK;Other;en;False
CRM0000010650;Vinícius;Pinto;viniciusbarbosapinto9540@emailsim.io;coffeeworks;02/02/1991;nmsRootRecipient;occasional;2025-08-07;FR;F;fr;True
CRM0000010651;Kieran;Hyde;kieranhyde9541@emailsim.io;coffeeworks;02/04/1962;nmsRootRecipient;occasional;2024-07-16;FR;Other;fr;True
CRM0000010652;Madeleine;Moten;madeleinemoten9542@emailsim.io;coffeeworks;12/03/1983;nmsRootRecipient;active_high;2023-05-24;US;M;en;True
CRM0000010653;Keira;Lawrence;keiralawrence9543@emailsim.io;coffeeworks;06/05/1972;nmsRootRecipient;one_time;2024-01-30;DE;F;de;False
CRM0000010654;Lotye;Tardif;lotyetardif9544@yopmail.com;coffeeworks;10/03/1950;nmsRootRecipient;one_time;2023-04-17;DE;M;de;False
CRM0000010655;John;Randolph;johnrrandolph9545@emailsim.io;coffeeworks;07/09/1953;nmsRootRecipient;active_medium;2023-10-17;US;F;en;False
CRM0000010656;Carol;Widner;carolawidner9546@yopmail.com;coffeeworks;11/04/1963;nmsRootRecipient;occasional;2025-10-16;US;M;en;True
CRM0000010657;Lothair;Boisclair;lothairboisclair9547@emailsim.io;coffeeworks;10/06/1947;nmsRootRecipient;one_time;2024-02-23;UK;M;en;True
CRM0000010658;Henry;Squires;henrysquires9548@yopmail.com;coffeeworks;05/10/1964;nmsRootRecipient;occasional;2023-07-07;UK;F;en;False
CRM0000010659;Elma;Berggren;elmaberggren9549@emailsim.io;coffeeworks;12/08/1994;nmsRootRecipient;occasional;2023-06-02;US;Other;en;True
CRM0000010660;Hannah;Warlow-Davies;hannahwarlow-davies9550@emailsim.io;coffeeworks;01/10/1955;nmsRootRecipient;active_medium;2023-12-22;US;F;en;False
CRM0000010661;Michel;Bonenfant;michelbonenfant9551@emailsim.io;coffeeworks;12/03/1995;nmsRootRecipient;one_time;2024-02-23;FR;M;fr;False
CRM0000010662;Parnella;Boucher;parnellaboucher9552@emailsim.io;coffeeworks;05/01/1931;nmsRootRecipient;prospect;2025-11-14;UK;F;en;False
CRM0000010663;Luca;Muller;lucamuller9553@yopmail.com;coffeeworks;08/01/1993;nmsRootRecipient;one_time;2025-11-05;US;M;en;True
CRM0000010664;Isaac;Godfrey;isaacgodfrey9554@emailsim.io;coffeeworks;06/04/1957;nmsRootRecipient;active_high;2023-06-10;DE;F;de;True
CRM0000010665;Carole;Beaudouin;carolebeaudouin9555@emailsim.io;coffeeworks;05/05/1943;nmsRootRecipient;occasional;2024-05-10;FR;F;fr;True
CRM0000010666;Lisa;Zimmer;lisazimmer9556@emailsim.io;coffeeworks;09/01/1997;nmsRootRecipient;lapsed;2024-04-23;US;F;en;True
CRM0000010667;Eric;Sankt;ericsankt9557@yopmail.com;coffeeworks;11/09/1937;nmsRootRecipient;active_high;2024-09-29;FR;F;fr;True
CRM0000010668;Elizabeth;Reid;elizabethreid9558@emailsim.io;coffeeworks;07/01/1956;nmsRootRecipient;prospect;2025-11-05;US;F;en;False
CRM0000010669;Luc;Dumoulin;lucdumoulin9559@emailsim.io;coffeeworks;10/03/1946;nmsRootRecipient;prospect;2026-01-15;UK;F;en;False
CRM0000010670;Sabine;Hoover;sabinehoover9560@yopmail.com;coffeeworks;05/04/1953;nmsRootRecipient;active_high;2024-02-09;US;M;en;True
CRM0000010671;Maya;Singh;mayasingh9561@emailsim.io;coffeeworks;04/02/1935;nmsRootRecipient;prospect;2025-11-15;US;F;en;False
CRM0000010672;Stefan;Eisenhauer;stefaneisenhauer9562@emailsim.io;coffeeworks;10/03/1971;nmsRootRecipient;occasional;2024-05-08;US;M;en;True
CRM0000010673;Mason;Mercure;masonmercure9563@emailsim.io;coffeeworks;01/06/1978;nmsRootRecipient;lapsed;2023-06-30;US;F;en;True
CRM0000010674;Prunella;Beauchamp;prunellabeauchamp9564@emailsim.io;coffeeworks;08/04/1972;nmsRootRecipient;occasional;2024-11-10;UK;F;en;True
CRM0000010675;Eugenia;Pomerleau;eugeniapomerleau9565@emailsim.io;coffeeworks;10/08/1984;nmsRootRecipient;occasional;2023-11-10;FR;M;fr;True
CRM0000010676;Klaus;Theissen;klaustheissen9566@emailsim.io;coffeeworks;11/12/1962;nmsRootRecipient;one_time;2024-09-12;US;F;en;True
CRM0000010677;Rodrigo;Ferreira;rodrigomeloferreira9567@emailsim.io;coffeeworks;11/01/1957;nmsRootRecipient;lapsed;2023-10-20;US;M;en;True
CRM0000010678;Finley;Phillips;finleyphillips9568@yopmail.com;coffeeworks;07/05/1951;nmsRootRecipient;active_high;2025-07-07;FR;F;fr;True
CRM0000010679;Tom;Sommer;tomsommer9569@emailsim.io;coffeeworks;12/02/1957;nmsRootRecipient;occasional;2025-11-15;US;M;en;True
CRM0000010680;Burnell;Boivin;burnellboivin9570@emailsim.io;coffeeworks;11/04/1938;nmsRootRecipient;active_medium;2024-02-17;US;M;en;True
CRM0000010681;Octave;Souplet;octavesouplet9571@emailsim.io;coffeeworks;04/12/1981;nmsRootRecipient;active_medium;2024-07-10;UK;M;en;True
CRM0000010682;Noor;Åberg;nooraberg9572@emailsim.io;coffeeworks;05/06/1976;nmsRootRecipient;active_medium;2025-09-12;FR;M;fr;True
CRM0000010683;Amelia;Wrench;ameliawrench9573@emailsim.io;coffeeworks;11/03/1977;nmsRootRecipient;occasional;2023-05-21;FR;M;fr;True
CRM0000010684;Hjalmar;Samuelsson;hjalmarsamuelsson9574@emailsim.io;coffeeworks;04/07/1982;nmsRootRecipient;active_medium;2025-01-06;FR;M;fr;True
CRM0000010685;Alexandra;Warner;alexandrawarner9575@emailsim.io;coffeeworks;04/06/1977;nmsRootRecipient;active_high;2025-03-26;US;M;en;True
CRM0000010686;Camilla;Engstram;camillaengstrom9576@emailsim.io;coffeeworks;09/02/1943;nmsRootRecipient;active_high;2025-02-12;FR;F;fr;True
CRM0000010687;Victoria;Boyle;victoriaboyle9577@emailsim.io;coffeeworks;11/10/1990;nmsRootRecipient;active_high;2023-12-10;US;F;en;True
CRM0000010688;Samuel;Gresswell;samuelgresswell9578@emailsim.io;coffeeworks;07/05/1945;nmsRootRecipient;occasional;2024-06-25;US;M;en;True
CRM0000010689;Signe;Jansson;signejonsson9579@yopmail.com;coffeeworks;08/03/1965;nmsRootRecipient;prospect;2025-12-10;UK;F;en;False
CRM0000010690;Mathias;Fruehauf;mathiasfruehauf9580@emailsim.io;coffeeworks;06/08/1941;nmsRootRecipient;active_high;2025-05-15;FR;M;fr;True
CRM0000010691;Marko;Vogt;markovogt9581@emailsim.io;coffeeworks;03/02/1981;nmsRootRecipient;prospect;2025-12-18;US;F;en;False
CRM0000010692;RÈmy;Jolicoeur;remyjolicoeur9582@emailsim.io;coffeeworks;01/10/1937;nmsRootRecipient;one_time;2025-06-06;US;F;en;False
CRM0000010693;Tomás;Azevedo;tomaslimaazevedo9583@emailsim.io;coffeeworks;02/04/1971;nmsRootRecipient;one_time;2023-11-16;FR;M;fr;False
CRM0000010694;Altin;Hedlund;altinhedlund9584@yopmail.com;coffeeworks;09/03/1967;nmsRootRecipient;one_time;2025-09-14;DE;F;de;True
CRM0000010695;Angelika;Fuerst;angelikafuerst9585@emailsim.io;coffeeworks;08/01/1979;nmsRootRecipient;lapsed;2023-01-21;UK;F;en;True
CRM0000010696;Lucas;Barry;lucasbarry9586@yopmail.com;coffeeworks;11/04/1965;nmsRootRecipient;active_high;2025-02-20;UK;M;en;True
CRM0000010697;Brock;Everett;brockeverett9587@emailsim.io;coffeeworks;02/02/1979;nmsRootRecipient;occasional;2024-05-11;FR;M;fr;True
CRM0000010698;Ragnar;Holmberg;ragnarholmberg9588@emailsim.io;coffeeworks;02/05/1976;nmsRootRecipient;one_time;2023-06-20;FR;F;fr;False
CRM0000010699;Ellie;Bremer;elliebremer9589@emailsim.io;coffeeworks;06/03/1991;nmsRootRecipient;occasional;2025-04-16;UK;F;en;False
CRM0000010700;Connor;Windsor;connorwindsor9590@emailsim.io;coffeeworks;03/03/1985;nmsRootRecipient;lapsed;2023-11-04;US;M;en;True
CRM0000010701;Beaufort;Brault;beaufortbrault9591@emailsim.io;coffeeworks;04/01/1984;nmsRootRecipient;active_high;2023-11-09;US;F;en;True
CRM0000010702;Miguel;Goncalves;miguelrochagoncalves9592@emailsim.io;coffeeworks;12/11/1933;nmsRootRecipient;one_time;2023-12-26;UK;F;en;True
CRM0000010703;Cooper;Stevens;cooperstevens9593@emailsim.io;coffeeworks;01/12/1940;nmsRootRecipient;occasional;2023-11-19;US;M;en;True
CRM0000010704;Kathrin;Ebersbach;kathrinebersbach9594@emailsim.io;coffeeworks;06/04/1933;nmsRootRecipient;occasional;2024-03-24;US;F;en;False
CRM0000010705;AdÈlaide;Clavette;adelaideclavette9595@emailsim.io;coffeeworks;11/07/1993;nmsRootRecipient;active_medium;2025-08-07;UK;F;en;True
CRM0000010706;Finn;Eades;finneades9597@emailsim.io;coffeeworks;01/04/1970;nmsRootRecipient;one_time;2024-09-18;US;M;en;False
CRM0000010707;Brenda;Pinto;brendaalvespinto9598@emailsim.io;coffeeworks;08/03/1988;nmsRootRecipient;lapsed;2024-04-09;FR;F;fr;True
CRM0000010708;Cooper;Paton;cooperpaton9599@emailsim.io;coffeeworks;12/08/1964;nmsRootRecipient;occasional;2023-12-16;US;M;en;True
CRM0000010709;Katie;Atkins;katieatkins9600@emailsim.io;coffeeworks;11/04/1959;nmsRootRecipient;lapsed;2024-01-20;UK;M;en;True
CRM0000010710;Kaitlyn;Lassetter;kaitlynlassetter9601@emailsim.io;coffeeworks;11/01/1976;nmsRootRecipient;occasional;2024-09-26;FR;M;fr;True
CRM0000010711;Danilo;Souza;danilocardososouza9602@emailsim.io;coffeeworks;11/02/1934;nmsRootRecipient;active_high;2025-09-11;UK;F;en;True
CRM0000010712;Koby;Bidencope;kobybidencope9603@emailsim.io;coffeeworks;01/03/1973;nmsRootRecipient;active_high;2023-05-28;US;F;en;True
CRM0000010713;Brooke;Petre;brookepetre9604@yopmail.com;coffeeworks;03/02/1972;nmsRootRecipient;active_high;2024-11-13;UK;F;en;False
CRM0000010714;Elvis;Bjarklund;elvisbjorklund9605@emailsim.io;coffeeworks;04/09/1993;nmsRootRecipient;occasional;2023-07-18;FR;F;fr;True
CRM0000010715;Susanne;Kaestner;susannekaestner9606@yopmail.com;coffeeworks;02/06/1930;nmsRootRecipient;active_medium;2025-08-19;DE;M;de;True
CRM0000010716;Adriana;Blomqvist;adrianablomqvist9607@emailsim.io;coffeeworks;10/04/1947;nmsRootRecipient;one_time;2024-02-05;UK;F;en;False
CRM0000010717;Lucas;Konig;lucaskonig9608@emailsim.io;coffeeworks;08/04/1929;nmsRootRecipient;one_time;2023-11-13;FR;M;fr;False
CRM0000010718;Manuela;Dias;manuelacastrodias9609@emailsim.io;coffeeworks;12/11/1932;nmsRootRecipient;active_high;2024-01-24;US;F;en;True
CRM0000010719;Danielle;Lord;daniellelord9610@yopmail.com;coffeeworks;03/01/1979;nmsRootRecipient;active_medium;2023-01-09;DE;F;de;True
CRM0000010721;Bernd;Pabst;berndpabst9612@emailsim.io;coffeeworks;02/01/1965;nmsRootRecipient;active_medium;2023-01-27;DE;M;de;True
CRM0000010722;Cesar;Hellstram;cesarhellstrom9613@yopmail.com;coffeeworks;08/03/1937;nmsRootRecipient;occasional;2025-07-30;UK;F;en;True
CRM0000010723;Lilly;Eliasson;lillyeliasson9614@emailsim.io;coffeeworks;02/12/1959;nmsRootRecipient;active_high;2025-10-22;FR;F;fr;True
CRM0000010724;Koby;Silas;kobysilas9615@emailsim.io;coffeeworks;03/05/1964;nmsRootRecipient;active_high;2025-02-05;UK;M;en;True
CRM0000010725;Belinda;Berggren;belindaberggren9616@emailsim.io;coffeeworks;09/05/1987;nmsRootRecipient;prospect;2025-12-16;US;F;en;False
CRM0000010726;Derrick;Taylor;derrickttaylor9617@yopmail.com;coffeeworks;08/05/1938;nmsRootRecipient;lapsed;2024-02-19;DE;F;de;False
CRM0000010727;Antje;Faber;antjefaber9618@emailsim.io;coffeeworks;10/09/1963;nmsRootRecipient;active_medium;2025-05-01;UK;F;en;True
CRM0000010728;Ellie;Robinson;ellierobinson9619@yopmail.com;coffeeworks;07/09/1972;nmsRootRecipient;occasional;2025-10-18;UK;M;en;False
CRM0000010729;Marina;Goncalves;marinaalmeidagoncalves9620@emailsim.io;coffeeworks;10/05/1953;nmsRootRecipient;occasional;2024-04-08;FR;M;fr;True
CRM0000010730;James;Pendergrass;jamesbpendergrass9621@emailsim.io;coffeeworks;02/03/1959;nmsRootRecipient;lapsed;2024-01-18;DE;Other;de;True
CRM0000010731;Ruth;Clemens;ruthaclemens9622@emailsim.io;coffeeworks;05/02/1945;nmsRootRecipient;occasional;2024-03-28;FR;F;fr;True
CRM0000010732;Greta;Blomqvist;gretablomqvist9623@emailsim.io;coffeeworks;05/11/1967;nmsRootRecipient;active_high;2025-09-29;US;F;en;True
CRM0000010733;Donald;Thompkins;donaldnthompkins9624@emailsim.io;coffeeworks;01/11/1936;nmsRootRecipient;one_time;2024-09-22;UK;M;en;True
CRM0000010734;Hannes;Nystram;hannesnystrom9625@emailsim.io;coffeeworks;08/01/1984;nmsRootRecipient;occasional;2024-12-16;DE;M;de;True
CRM0000010735;Robert;Tanguay;roberttanguay9626@emailsim.io;coffeeworks;12/11/1950;nmsRootRecipient;active_medium;2023-05-26;UK;F;en;True
CRM0000010736;Katie;Atkins;katieatkins9627@emailsim.io;coffeeworks;08/11/1994;nmsRootRecipient;occasional;2024-04-22;DE;M;de;True
CRM0000010737;Emir;Svensson;emirsvensson9628@emailsim.io;coffeeworks;07/05/1959;nmsRootRecipient;occasional;2025-08-23;FR;Other;fr;False
CRM0000010738;Jason;Simmon;jasontsimmon9629@emailsim.io;coffeeworks;12/01/1940;nmsRootRecipient;active_medium;2023-03-21;FR;M;fr;True
CRM0000010739;Robert;Hill;robertjhill9630@emailsim.io;coffeeworks;05/11/1984;nmsRootRecipient;active_medium;2023-09-12;US;M;en;True
CRM0000010740;Charles;O'Callaghan;charlesocallaghan9631@emailsim.io;coffeeworks;07/05/1968;nmsRootRecipient;occasional;2024-03-29;US;M;en;True
CRM0000010741;Davi;Pereira;daviribeiropereira9632@emailsim.io;coffeeworks;02/12/1934;nmsRootRecipient;active_high;2023-11-29;UK;F;en;True
CRM0000010742;Luís;Goncalves;luiscardosogoncalves9633@emailsim.io;coffeeworks;04/01/1952;nmsRootRecipient;lapsed;2023-07-18;UK;F;en;False
CRM0000010743;Alicia;Maccallum;aliciamaccallum9634@emailsim.io;coffeeworks;12/02/1976;nmsRootRecipient;active_medium;2025-06-12;FR;Other;fr;True
CRM0000010744;Narin;Wallin;narinwallin9635@emailsim.io;coffeeworks;12/01/1966;nmsRootRecipient;active_high;2024-06-06;FR;M;fr;True
CRM0000010745;Sara;Potter;sarampotter9636@emailsim.io;coffeeworks;08/06/1993;nmsRootRecipient;one_time;2024-12-14;US;M;en;False
CRM0000010746;Kauã;Rocha;kauacunharocha9637@emailsim.io;coffeeworks;04/09/1964;nmsRootRecipient;lapsed;2024-06-05;FR;F;fr;True
